method,scale,property,seed_id,objective,seed_similarity_cutoff,candidate_budget,eligible_valid_changed_candidates,success,best_objective_improvement,selected_alpha,selected_seed_similarity,selected_sa_score_delta
MolecuLA continuous OLS,native_l2,HeavyAtomCount,4,minimize,0.6,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HeavyAtomCount,5,maximize,0.0,21,20,True,61.0,120.0,0.0785340314136125,5.0681221216576215
MolecuLA continuous OLS,native_l2,HeavyAtomCount,5,maximize,0.2,21,2,True,2.0,15.0,0.5517241379310345,0.0720461931392817
MolecuLA continuous OLS,native_l2,HeavyAtomCount,5,maximize,0.4,21,2,True,2.0,15.0,0.5517241379310345,0.0720461931392817
MolecuLA continuous OLS,native_l2,HeavyAtomCount,5,maximize,0.6,21,1,False,-2.0,-15.0,0.6666666666666666,0.5967262988588171
MolecuLA continuous OLS,native_l2,HeavyAtomCount,5,minimize,0.0,21,20,True,29.0,-150.0,0.0149253731343283,-0.1955883045469058
MolecuLA continuous OLS,native_l2,HeavyAtomCount,5,minimize,0.2,21,2,True,2.0,-15.0,0.6666666666666666,0.5967262988588171
MolecuLA continuous OLS,native_l2,HeavyAtomCount,5,minimize,0.4,21,2,True,2.0,-15.0,0.6666666666666666,0.5967262988588171
MolecuLA continuous OLS,native_l2,HeavyAtomCount,5,minimize,0.6,21,1,True,2.0,-15.0,0.6666666666666666,0.5967262988588171
MolecuLA continuous OLS,native_l2,HeavyAtomCount,6,maximize,0.0,21,19,True,85.0,90.0,0.0861244019138756,3.811748895398207
MolecuLA continuous OLS,native_l2,HeavyAtomCount,6,maximize,0.2,21,3,False,-1.0,-15.0,0.39,-0.7601683803779462
MolecuLA continuous OLS,native_l2,HeavyAtomCount,6,maximize,0.4,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HeavyAtomCount,6,maximize,0.6,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HeavyAtomCount,6,minimize,0.0,21,19,True,30.0,-150.0,0.0,2.110089146283011
MolecuLA continuous OLS,native_l2,HeavyAtomCount,6,minimize,0.2,21,3,True,17.0,-45.0,0.2592592592592592,-2.1204870727585785
MolecuLA continuous OLS,native_l2,HeavyAtomCount,6,minimize,0.4,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HeavyAtomCount,6,minimize,0.6,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HeavyAtomCount,7,maximize,0.0,21,18,True,96.0,150.0,0.06875,6.323575534741746
MolecuLA continuous OLS,native_l2,HeavyAtomCount,7,maximize,0.2,21,1,True,11.0,30.0,0.288135593220339,0.6784317553808439
MolecuLA continuous OLS,native_l2,HeavyAtomCount,7,maximize,0.4,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HeavyAtomCount,7,maximize,0.6,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HeavyAtomCount,7,minimize,0.0,21,18,True,10.0,-150.0,0.0,4.750678125241233
MolecuLA continuous OLS,native_l2,HeavyAtomCount,7,minimize,0.2,21,1,False,-11.0,30.0,0.288135593220339,0.6784317553808439
MolecuLA continuous OLS,native_l2,HeavyAtomCount,7,minimize,0.4,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HeavyAtomCount,7,minimize,0.6,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HeavyAtomCount,8,maximize,0.0,21,20,True,102.0,135.0,0.1081081081081081,5.061678802970124
MolecuLA continuous OLS,native_l2,HeavyAtomCount,8,maximize,0.2,21,3,True,7.0,30.0,0.379746835443038,3.332692956227085
MolecuLA continuous OLS,native_l2,HeavyAtomCount,8,maximize,0.4,21,2,True,5.0,15.0,0.5901639344262295,0.2569816069372201
MolecuLA continuous OLS,native_l2,HeavyAtomCount,8,maximize,0.6,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HeavyAtomCount,8,minimize,0.0,21,20,True,24.0,-150.0,0.0,5.058735302284896
MolecuLA continuous OLS,native_l2,HeavyAtomCount,8,minimize,0.2,21,3,True,2.0,-15.0,0.5,0.7646219284055835
MolecuLA continuous OLS,native_l2,HeavyAtomCount,8,minimize,0.4,21,2,True,2.0,-15.0,0.5,0.7646219284055835
MolecuLA continuous OLS,native_l2,HeavyAtomCount,8,minimize,0.6,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HeavyAtomCount,9,maximize,0.0,21,18,True,103.0,135.0,0.0792682926829268,5.8049491887937865
MolecuLA continuous OLS,native_l2,HeavyAtomCount,9,maximize,0.2,21,1,False,0.0,30.0,0.2083333333333333,0.9409964160839168
MolecuLA continuous OLS,native_l2,HeavyAtomCount,9,maximize,0.4,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HeavyAtomCount,9,maximize,0.6,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HeavyAtomCount,9,minimize,0.0,21,18,True,11.0,-150.0,0.0,4.727773123906848
MolecuLA continuous OLS,native_l2,HeavyAtomCount,9,minimize,0.2,21,1,False,-0.0,30.0,0.2083333333333333,0.9409964160839168
MolecuLA continuous OLS,native_l2,HeavyAtomCount,9,minimize,0.4,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HeavyAtomCount,9,minimize,0.6,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HeavyAtomCount,10,maximize,0.0,21,18,True,91.0,135.0,0.0685714285714285,6.07763753534878
MolecuLA continuous OLS,native_l2,HeavyAtomCount,10,maximize,0.2,21,3,False,-2.0,-15.0,0.5797101449275363,0.4636966536224109
MolecuLA continuous OLS,native_l2,HeavyAtomCount,10,maximize,0.4,21,1,False,-2.0,-15.0,0.5797101449275363,0.4636966536224109
MolecuLA continuous OLS,native_l2,HeavyAtomCount,10,maximize,0.6,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HeavyAtomCount,10,minimize,0.0,21,18,True,28.0,-150.0,0.0,4.524692776790186
MolecuLA continuous OLS,native_l2,HeavyAtomCount,10,minimize,0.2,21,3,True,19.0,-45.0,0.2096774193548387,0.1337264511580063
MolecuLA continuous OLS,native_l2,HeavyAtomCount,10,minimize,0.4,21,1,True,2.0,-15.0,0.5797101449275363,0.4636966536224109
MolecuLA continuous OLS,native_l2,HeavyAtomCount,10,minimize,0.6,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HeavyAtomCount,11,maximize,0.0,21,19,True,107.0,120.0,0.0821917808219178,6.159024355680218
MolecuLA continuous OLS,native_l2,HeavyAtomCount,11,maximize,0.2,21,5,True,18.0,45.0,0.2272727272727272,2.7930164789256544
MolecuLA continuous OLS,native_l2,HeavyAtomCount,11,maximize,0.4,21,1,True,4.0,15.0,0.5192307692307693,0.8736777179497253
MolecuLA continuous OLS,native_l2,HeavyAtomCount,11,maximize,0.6,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HeavyAtomCount,11,minimize,0.0,21,19,True,14.0,-150.0,0.0,4.770063584492787
MolecuLA continuous OLS,native_l2,HeavyAtomCount,11,minimize,0.2,21,5,True,9.0,-45.0,0.2564102564102564,-0.6297043287595123
MolecuLA continuous OLS,native_l2,HeavyAtomCount,11,minimize,0.4,21,1,False,-4.0,15.0,0.5192307692307693,0.8736777179497253
MolecuLA continuous OLS,native_l2,HeavyAtomCount,11,minimize,0.6,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HeavyAtomCount,12,maximize,0.0,21,20,True,67.0,120.0,0.1071428571428571,3.798279541928536
MolecuLA continuous OLS,native_l2,HeavyAtomCount,12,maximize,0.2,21,5,True,4.0,30.0,0.247191011235955,1.96746452233692
MolecuLA continuous OLS,native_l2,HeavyAtomCount,12,maximize,0.4,21,2,True,2.0,15.0,0.6451612903225806,0.7232254248804946
MolecuLA continuous OLS,native_l2,HeavyAtomCount,12,maximize,0.6,21,1,True,2.0,15.0,0.6451612903225806,0.7232254248804946
MolecuLA continuous OLS,native_l2,HeavyAtomCount,12,minimize,0.0,21,20,True,25.0,-150.0,0.0,4.606799527529068
MolecuLA continuous OLS,native_l2,HeavyAtomCount,12,minimize,0.2,21,5,True,16.0,-45.0,0.2068965517241379,-0.9065249519492652
MolecuLA continuous OLS,native_l2,HeavyAtomCount,12,minimize,0.4,21,2,True,3.0,-15.0,0.4090909090909091,-0.6222160588918015
MolecuLA continuous OLS,native_l2,HeavyAtomCount,12,minimize,0.6,21,1,False,-2.0,15.0,0.6451612903225806,0.7232254248804946
MolecuLA continuous OLS,native_l2,HeavyAtomCount,13,maximize,0.0,21,18,True,95.0,120.0,0.0303030303030303,6.519227786233492
MolecuLA continuous OLS,native_l2,HeavyAtomCount,13,maximize,0.2,21,1,True,17.0,30.0,0.2982456140350877,2.007695763959541
MolecuLA continuous OLS,native_l2,HeavyAtomCount,13,maximize,0.4,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HeavyAtomCount,13,maximize,0.6,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HeavyAtomCount,13,minimize,0.0,21,18,True,11.0,-150.0,0.0,3.436457771518956
MolecuLA continuous OLS,native_l2,HeavyAtomCount,13,minimize,0.2,21,1,False,-17.0,30.0,0.2982456140350877,2.007695763959541
MolecuLA continuous OLS,native_l2,HeavyAtomCount,13,minimize,0.4,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HeavyAtomCount,13,minimize,0.6,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HeavyAtomCount,14,maximize,0.0,21,15,True,97.0,135.0,0.0496894409937888,6.094222747513385
MolecuLA continuous OLS,native_l2,HeavyAtomCount,14,maximize,0.2,21,6,True,8.0,15.0,0.4102564102564102,2.865169500180512
MolecuLA continuous OLS,native_l2,HeavyAtomCount,14,maximize,0.4,21,1,True,8.0,15.0,0.4102564102564102,2.865169500180512
MolecuLA continuous OLS,native_l2,HeavyAtomCount,14,maximize,0.6,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HeavyAtomCount,14,minimize,0.0,21,15,True,22.0,-75.0,0.0,4.074950046030691
MolecuLA continuous OLS,native_l2,HeavyAtomCount,14,minimize,0.2,21,6,True,11.0,-45.0,0.2033898305084746,-0.7876346369053628
MolecuLA continuous OLS,native_l2,HeavyAtomCount,14,minimize,0.4,21,1,False,-8.0,15.0,0.4102564102564102,2.865169500180512
MolecuLA continuous OLS,native_l2,HeavyAtomCount,14,minimize,0.6,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HeavyAtomCount,15,maximize,0.0,21,17,True,107.0,150.0,0.0496894409937888,5.5638866879756
MolecuLA continuous OLS,native_l2,HeavyAtomCount,15,maximize,0.2,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HeavyAtomCount,15,maximize,0.4,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HeavyAtomCount,15,maximize,0.6,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HeavyAtomCount,15,minimize,0.0,21,17,True,17.0,-150.0,0.0,4.554626881700393
MolecuLA continuous OLS,native_l2,HeavyAtomCount,15,minimize,0.2,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HeavyAtomCount,15,minimize,0.4,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HeavyAtomCount,15,minimize,0.6,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HeavyAtomCount,16,maximize,0.0,21,14,True,100.0,135.0,0.04,5.806263897639768
MolecuLA continuous OLS,native_l2,HeavyAtomCount,16,maximize,0.2,21,3,False,0.0,30.0,0.2625,2.8114989340976324
MolecuLA continuous OLS,native_l2,HeavyAtomCount,16,maximize,0.4,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HeavyAtomCount,16,maximize,0.6,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HeavyAtomCount,16,minimize,0.0,21,14,True,22.0,-90.0,0.0,4.258470017235957
MolecuLA continuous OLS,native_l2,HeavyAtomCount,16,minimize,0.2,21,3,True,3.0,45.0,0.352112676056338,0.6707348004816449
MolecuLA continuous OLS,native_l2,HeavyAtomCount,16,minimize,0.4,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HeavyAtomCount,16,minimize,0.6,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HeavyAtomCount,17,maximize,0.0,21,20,True,35.0,135.0,0.0816326530612244,3.8689434912665774
MolecuLA continuous OLS,native_l2,HeavyAtomCount,17,maximize,0.2,21,2,True,2.0,15.0,0.2857142857142857,2.8043013886406385
MolecuLA continuous OLS,native_l2,HeavyAtomCount,17,maximize,0.4,21,1,False,-2.0,-15.0,0.6666666666666666,0.6205030246079879
MolecuLA continuous OLS,native_l2,HeavyAtomCount,17,maximize,0.6,21,1,False,-2.0,-15.0,0.6666666666666666,0.6205030246079879
MolecuLA continuous OLS,native_l2,HeavyAtomCount,17,minimize,0.0,21,20,True,31.0,-150.0,0.0,4.388813607254411
MolecuLA continuous OLS,native_l2,HeavyAtomCount,17,minimize,0.2,21,2,True,2.0,-15.0,0.6666666666666666,0.6205030246079879
MolecuLA continuous OLS,native_l2,HeavyAtomCount,17,minimize,0.4,21,1,True,2.0,-15.0,0.6666666666666666,0.6205030246079879
MolecuLA continuous OLS,native_l2,HeavyAtomCount,17,minimize,0.6,21,1,True,2.0,-15.0,0.6666666666666666,0.6205030246079879
MolecuLA continuous OLS,native_l2,HeavyAtomCount,18,maximize,0.0,21,16,True,102.0,150.0,0.0294117647058823,6.159546283000314
MolecuLA continuous OLS,native_l2,HeavyAtomCount,18,maximize,0.2,21,3,True,5.0,15.0,0.6323529411764706,0.6306574878655535
MolecuLA continuous OLS,native_l2,HeavyAtomCount,18,maximize,0.4,21,3,True,5.0,15.0,0.6323529411764706,0.6306574878655535
MolecuLA continuous OLS,native_l2,HeavyAtomCount,18,maximize,0.6,21,2,True,5.0,15.0,0.6323529411764706,0.6306574878655535
MolecuLA continuous OLS,native_l2,HeavyAtomCount,18,minimize,0.0,21,16,True,27.0,-90.0,0.0,4.499843867216598
MolecuLA continuous OLS,native_l2,HeavyAtomCount,18,minimize,0.2,21,3,True,2.0,-15.0,0.6229508196721312,0.538947750779311
MolecuLA continuous OLS,native_l2,HeavyAtomCount,18,minimize,0.4,21,3,True,2.0,-15.0,0.6229508196721312,0.538947750779311
MolecuLA continuous OLS,native_l2,HeavyAtomCount,18,minimize,0.6,21,2,True,2.0,-15.0,0.6229508196721312,0.538947750779311
MolecuLA continuous OLS,native_l2,HeavyAtomCount,19,maximize,0.0,21,14,True,87.0,150.0,0.0318471337579617,5.820606418560599
MolecuLA continuous OLS,native_l2,HeavyAtomCount,19,maximize,0.2,21,3,True,8.0,30.0,0.4675324675324675,0.9236042095803824
MolecuLA continuous OLS,native_l2,HeavyAtomCount,19,maximize,0.4,21,3,True,8.0,30.0,0.4675324675324675,0.9236042095803824
MolecuLA continuous OLS,native_l2,HeavyAtomCount,19,maximize,0.6,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HeavyAtomCount,19,minimize,0.0,21,14,True,18.0,-60.0,0.0172413793103448,1.683782988012755
MolecuLA continuous OLS,native_l2,HeavyAtomCount,19,minimize,0.2,21,3,True,1.0,-15.0,0.5901639344262295,0.4997118090649941
MolecuLA continuous OLS,native_l2,HeavyAtomCount,19,minimize,0.4,21,3,True,1.0,-15.0,0.5901639344262295,0.4997118090649941
MolecuLA continuous OLS,native_l2,HeavyAtomCount,19,minimize,0.6,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HeavyAtomCount,20,maximize,0.0,21,19,True,84.0,120.0,0.0689655172413793,4.366365380488673
MolecuLA continuous OLS,native_l2,HeavyAtomCount,20,maximize,0.2,21,4,True,4.0,30.0,0.2566371681415929,1.7877154734558882
MolecuLA continuous OLS,native_l2,HeavyAtomCount,20,maximize,0.4,21,1,False,-11.0,-15.0,0.4675324675324675,0.1434972577630802
MolecuLA continuous OLS,native_l2,HeavyAtomCount,20,maximize,0.6,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HeavyAtomCount,20,minimize,0.0,21,19,True,32.0,-150.0,0.03125,-0.0281119588987248
MolecuLA continuous OLS,native_l2,HeavyAtomCount,20,minimize,0.2,21,4,True,12.0,-30.0,0.2234042553191489,1.9695473194887685
MolecuLA continuous OLS,native_l2,HeavyAtomCount,20,minimize,0.4,21,1,True,11.0,-15.0,0.4675324675324675,0.1434972577630802
MolecuLA continuous OLS,native_l2,HeavyAtomCount,20,minimize,0.6,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HeavyAtomCount,21,maximize,0.0,21,20,True,100.0,105.0,0.0519480519480519,5.8942297879256085
MolecuLA continuous OLS,native_l2,HeavyAtomCount,21,maximize,0.2,21,3,True,7.0,30.0,0.2755102040816326,3.5670752895089146
MolecuLA continuous OLS,native_l2,HeavyAtomCount,21,maximize,0.4,21,1,True,2.0,15.0,0.4666666666666667,1.8941304534306624
MolecuLA continuous OLS,native_l2,HeavyAtomCount,21,maximize,0.6,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HeavyAtomCount,21,minimize,0.0,21,20,True,29.0,-150.0,0.0,5.110212969914329
MolecuLA continuous OLS,native_l2,HeavyAtomCount,21,minimize,0.2,21,3,True,1.0,-15.0,0.3376623376623376,1.2499721562122303
MolecuLA continuous OLS,native_l2,HeavyAtomCount,21,minimize,0.4,21,1,False,-2.0,15.0,0.4666666666666667,1.8941304534306624
MolecuLA continuous OLS,native_l2,HeavyAtomCount,21,minimize,0.6,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HeavyAtomCount,22,maximize,0.0,21,18,True,83.0,120.0,0.0773480662983425,5.692901209006648
MolecuLA continuous OLS,native_l2,HeavyAtomCount,22,maximize,0.2,21,1,False,-10.0,-30.0,0.2058823529411764,-0.5221486611204496
MolecuLA continuous OLS,native_l2,HeavyAtomCount,22,maximize,0.4,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HeavyAtomCount,22,maximize,0.6,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HeavyAtomCount,22,minimize,0.0,21,18,True,25.0,-150.0,0.0,4.179907150471391
MolecuLA continuous OLS,native_l2,HeavyAtomCount,22,minimize,0.2,21,1,True,10.0,-30.0,0.2058823529411764,-0.5221486611204496
MolecuLA continuous OLS,native_l2,HeavyAtomCount,22,minimize,0.4,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HeavyAtomCount,22,minimize,0.6,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HeavyAtomCount,23,maximize,0.0,21,18,True,99.0,105.0,0.0496894409937888,6.405694862004218
MolecuLA continuous OLS,native_l2,HeavyAtomCount,23,maximize,0.2,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HeavyAtomCount,23,maximize,0.4,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HeavyAtomCount,23,maximize,0.6,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HeavyAtomCount,23,minimize,0.0,21,18,True,17.0,-150.0,0.0,5.011681503088726
MolecuLA continuous OLS,native_l2,HeavyAtomCount,23,minimize,0.2,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HeavyAtomCount,23,minimize,0.4,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HeavyAtomCount,23,minimize,0.6,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HeavyAtomCount,24,maximize,0.0,21,17,True,94.0,135.0,0.0573248407643312,4.613122534356292
MolecuLA continuous OLS,native_l2,HeavyAtomCount,24,maximize,0.2,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HeavyAtomCount,24,maximize,0.4,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HeavyAtomCount,24,maximize,0.6,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HeavyAtomCount,24,minimize,0.0,21,17,True,17.0,-150.0,0.0,5.516314890750168
MolecuLA continuous OLS,native_l2,HeavyAtomCount,24,minimize,0.2,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HeavyAtomCount,24,minimize,0.4,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HeavyAtomCount,24,minimize,0.6,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HeavyAtomCount,25,maximize,0.0,21,19,True,85.0,150.0,0.0390625,4.18699062261479
MolecuLA continuous OLS,native_l2,HeavyAtomCount,25,maximize,0.2,21,5,True,2.0,45.0,0.3855421686746988,0.4794576842858165
MolecuLA continuous OLS,native_l2,HeavyAtomCount,25,maximize,0.4,21,2,True,1.0,30.0,0.425,0.4423602809437819
MolecuLA continuous OLS,native_l2,HeavyAtomCount,25,maximize,0.6,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HeavyAtomCount,25,minimize,0.0,21,19,True,29.0,-150.0,0.0,2.961864275652795
MolecuLA continuous OLS,native_l2,HeavyAtomCount,25,minimize,0.2,21,5,True,19.0,-45.0,0.2982456140350877,-1.3711860083973697
MolecuLA continuous OLS,native_l2,HeavyAtomCount,25,minimize,0.4,21,2,False,-0.0,-15.0,0.5362318840579711,-0.4970781495696581
MolecuLA continuous OLS,native_l2,HeavyAtomCount,25,minimize,0.6,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HeavyAtomCount,26,maximize,0.0,21,17,True,48.0,150.0,0.0601503759398496,5.048563760762541
MolecuLA continuous OLS,native_l2,HeavyAtomCount,26,maximize,0.2,21,4,True,10.0,30.0,0.3888888888888889,3.0333886019027085
MolecuLA continuous OLS,native_l2,HeavyAtomCount,26,maximize,0.4,21,3,True,7.0,15.0,0.5,1.4109919244683151
MolecuLA continuous OLS,native_l2,HeavyAtomCount,26,maximize,0.6,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HeavyAtomCount,26,minimize,0.0,21,17,True,19.0,-105.0,0.0,4.053234754059113
MolecuLA continuous OLS,native_l2,HeavyAtomCount,26,minimize,0.2,21,4,True,8.0,-30.0,0.4042553191489361,-0.6064992090085735
MolecuLA continuous OLS,native_l2,HeavyAtomCount,26,minimize,0.4,21,3,True,8.0,-30.0,0.4042553191489361,-0.6064992090085735
MolecuLA continuous OLS,native_l2,HeavyAtomCount,26,minimize,0.6,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HeavyAtomCount,27,maximize,0.0,21,20,True,104.0,150.0,0.0503597122302158,5.649465494840825
MolecuLA continuous OLS,native_l2,HeavyAtomCount,27,maximize,0.2,21,3,True,5.0,30.0,0.7333333333333333,0.9935803341217068
MolecuLA continuous OLS,native_l2,HeavyAtomCount,27,maximize,0.4,21,2,True,5.0,30.0,0.7333333333333333,0.9935803341217068
MolecuLA continuous OLS,native_l2,HeavyAtomCount,27,maximize,0.6,21,2,True,5.0,30.0,0.7333333333333333,0.9935803341217068
MolecuLA continuous OLS,native_l2,HeavyAtomCount,27,minimize,0.0,21,20,True,25.0,-150.0,0.0,4.856372460698852
MolecuLA continuous OLS,native_l2,HeavyAtomCount,27,minimize,0.2,21,3,True,2.0,-15.0,0.725,-0.2051933367097298
MolecuLA continuous OLS,native_l2,HeavyAtomCount,27,minimize,0.4,21,2,True,2.0,-15.0,0.725,-0.2051933367097298
MolecuLA continuous OLS,native_l2,HeavyAtomCount,27,minimize,0.6,21,2,True,2.0,-15.0,0.725,-0.2051933367097298
MolecuLA continuous OLS,native_l2,HeavyAtomCount,28,maximize,0.0,21,18,True,116.0,135.0,0.1044776119402985,6.60827461904768
MolecuLA continuous OLS,native_l2,HeavyAtomCount,28,maximize,0.2,21,5,True,17.0,45.0,0.4366197183098591,2.1361012521820277
MolecuLA continuous OLS,native_l2,HeavyAtomCount,28,maximize,0.4,21,2,True,17.0,45.0,0.4366197183098591,2.1361012521820277
MolecuLA continuous OLS,native_l2,HeavyAtomCount,28,maximize,0.6,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HeavyAtomCount,28,minimize,0.0,21,18,True,16.0,-150.0,0.0588235294117647,0.7808592621882458
MolecuLA continuous OLS,native_l2,HeavyAtomCount,28,minimize,0.2,21,5,True,10.0,-45.0,0.303030303030303,-0.255372354418256
MolecuLA continuous OLS,native_l2,HeavyAtomCount,28,minimize,0.4,21,2,False,-16.0,30.0,0.4411764705882353,2.4609706911846416
MolecuLA continuous OLS,native_l2,HeavyAtomCount,28,minimize,0.6,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HeavyAtomCount,29,maximize,0.0,21,18,True,84.0,150.0,0.0818181818181818,6.198230071283191
MolecuLA continuous OLS,native_l2,HeavyAtomCount,29,maximize,0.2,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HeavyAtomCount,29,maximize,0.4,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HeavyAtomCount,29,maximize,0.6,21,0,False,,,,
