method,property,seed_id,objective,seed_similarity_cutoff,candidate_budget,eligible_valid_changed_candidates,success,best_objective_improvement,selected_alpha,selected_seed_similarity,selected_scaffold_retained,selected_canonical_smiles
ChemSpacE extreme-SVM,BertzCT,30,maximize,0.0,100,55,True,11109.639911033928,22.72727272727272,0.0333333333333333,,C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=CC=NC=C=C=C=C=C=C=C=C=C=C=C=C=N
ChemSpacE extreme-SVM,BertzCT,30,maximize,0.2,100,2,True,615.1170437735232,4.5454545454545325,0.240506329113924,False,C=CC=CC=Nn1ccc2ccccc2c(CBr)ccc2cccc(C#N)ccc(C=CC#N)c1-2
ChemSpacE extreme-SVM,BertzCT,30,maximize,0.4,100,1,True,89.4705728039761,1.5151515151515014,0.5,True,C=Cc1c(C#N)ccc(N=C(c2ccccc2)c2ccccc2)c1CBr
ChemSpacE extreme-SVM,BertzCT,30,maximize,0.6,100,0,False,,,,,
ChemSpacE extreme-SVM,BertzCT,30,minimize,0.0,100,55,True,836.8263658578,-16.666666666666657,0.0,,N
ChemSpacE extreme-SVM,BertzCT,30,minimize,0.2,100,2,False,-89.4705728039761,1.5151515151515014,0.5,True,C=Cc1c(C#N)ccc(N=C(c2ccccc2)c2ccccc2)c1CBr
ChemSpacE extreme-SVM,BertzCT,30,minimize,0.4,100,1,False,-89.4705728039761,1.5151515151515014,0.5,True,C=Cc1c(C#N)ccc(N=C(c2ccccc2)c2ccccc2)c1CBr
ChemSpacE extreme-SVM,BertzCT,30,minimize,0.6,100,0,False,,,,,
ChemSpacE extreme-SVM,BertzCT,31,maximize,0.0,100,98,True,11761.778384604464,59.09090909090909,0.0357142857142857,,C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=CC(=C=C=C=C=C=C=C=C=C=C=C)C=C=C=C=C=C=C=C=C=C=C=C=C
ChemSpacE extreme-SVM,BertzCT,31,maximize,0.2,100,1,False,-375.4517582709136,-4.545454545454561,0.2444444444444444,False,CCc1ccccc1O
ChemSpacE extreme-SVM,BertzCT,31,maximize,0.4,100,0,False,,,,,
ChemSpacE extreme-SVM,BertzCT,31,maximize,0.6,100,0,False,,,,,
ChemSpacE extreme-SVM,BertzCT,31,minimize,0.0,100,98,True,564.4364862495336,-86.36363636363637,0.0769230769230769,,CCC
ChemSpacE extreme-SVM,BertzCT,31,minimize,0.2,100,1,True,375.4517582709136,-4.545454545454561,0.2444444444444444,False,CCc1ccccc1O
ChemSpacE extreme-SVM,BertzCT,31,minimize,0.4,100,0,False,,,,,
ChemSpacE extreme-SVM,BertzCT,31,minimize,0.6,100,0,False,,,,,
ChemSpacE extreme-SVM,BertzCT,32,maximize,0.0,100,98,True,11729.834967676265,46.96969696969697,0.0,,C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=CC=C=C=CC=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=CC=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C
ChemSpacE extreme-SVM,BertzCT,32,maximize,0.2,100,2,False,-80.57629525418173,4.5454545454545325,0.2608695652173913,False,CNC[C@@H]1OC1=Cc1ccccc1
ChemSpacE extreme-SVM,BertzCT,32,maximize,0.4,100,0,False,,,,,
ChemSpacE extreme-SVM,BertzCT,32,maximize,0.6,100,0,False,,,,,
ChemSpacE extreme-SVM,BertzCT,32,minimize,0.0,100,98,True,375.65046120662737,-104.54545454545455,0.0625,,CCC
ChemSpacE extreme-SVM,BertzCT,32,minimize,0.2,100,2,True,354.43118025775374,-4.545454545454561,0.2941176470588235,,CNC[C@H](C)O
ChemSpacE extreme-SVM,BertzCT,32,minimize,0.4,100,0,False,,,,,
ChemSpacE extreme-SVM,BertzCT,32,minimize,0.6,100,0,False,,,,,
ChemSpacE extreme-SVM,BertzCT,33,maximize,0.0,100,97,True,12632.341278270504,43.93939393939394,0.0425531914893617,,C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=COC=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=COC=C=C=C=C=C=C=C=C=C=C=C=O
ChemSpacE extreme-SVM,BertzCT,33,maximize,0.2,100,1,False,-215.96526492984668,-4.545454545454561,0.2424242424242424,,COCOCF
ChemSpacE extreme-SVM,BertzCT,33,maximize,0.4,100,0,False,,,,,
ChemSpacE extreme-SVM,BertzCT,33,maximize,0.6,100,0,False,,,,,
ChemSpacE extreme-SVM,BertzCT,33,minimize,0.0,100,97,True,227.96526492984668,-86.36363636363637,0.0689655172413793,,CCC
ChemSpacE extreme-SVM,BertzCT,33,minimize,0.2,100,1,True,215.96526492984668,-4.545454545454561,0.2424242424242424,,COCOCF
ChemSpacE extreme-SVM,BertzCT,33,minimize,0.4,100,0,False,,,,,
ChemSpacE extreme-SVM,BertzCT,33,minimize,0.6,100,0,False,,,,,
ChemSpacE extreme-SVM,BertzCT,34,maximize,0.0,100,100,True,10761.773423026862,40.90909090909091,0.024390243902439,,C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=CC=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=CC=C=C=CC(=C=C)C=C=C=C=C=C=C=C=C=C=C=C=C
ChemSpacE extreme-SVM,BertzCT,34,maximize,0.2,100,2,False,-61.39132769441176,-1.5151515151515298,0.4810126582278481,False,CC(=O)Oc1ccncc2ncccc2c(Cl)nccnc(-c2cccc(C(F)(F)F)c2)c1
ChemSpacE extreme-SVM,BertzCT,34,maximize,0.4,100,1,False,-61.39132769441176,-1.5151515151515298,0.4810126582278481,False,CC(=O)Oc1ccncc2ncccc2c(Cl)nccnc(-c2cccc(C(F)(F)F)c2)c1
ChemSpacE extreme-SVM,BertzCT,34,maximize,0.6,100,0,False,,,,,
ChemSpacE extreme-SVM,BertzCT,34,minimize,0.0,100,100,True,1313.5059942807416,-104.54545454545455,0.0158730158730158,,CCC
ChemSpacE extreme-SVM,BertzCT,34,minimize,0.2,100,2,True,221.27863252168615,1.5151515151515014,0.3229166666666667,False,C=CC=CC(=CN=C(C=COC(C)=O)c1cccc(C(F)(F)F)c1)NC(=O)Nc1cnccn1
ChemSpacE extreme-SVM,BertzCT,34,minimize,0.4,100,1,True,61.39132769441176,-1.5151515151515298,0.4810126582278481,False,CC(=O)Oc1ccncc2ncccc2c(Cl)nccnc(-c2cccc(C(F)(F)F)c2)c1
ChemSpacE extreme-SVM,BertzCT,34,minimize,0.6,100,0,False,,,,,
ChemSpacE extreme-SVM,BertzCT,35,maximize,0.0,100,100,True,11072.894020369637,34.848484848484844,0.0,,C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=CC=C=C=C=C=C=C=C=C=CC=C=C=CC=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C
ChemSpacE extreme-SVM,BertzCT,35,maximize,0.2,100,3,True,109.34404684004473,1.5151515151515014,0.7333333333333333,True,C=Cc1cc(-c2ccc3ncc(N4CCOCC4)nc3c2)ccc1NS(=O)(=O)N(C)C
ChemSpacE extreme-SVM,BertzCT,35,maximize,0.4,100,2,True,109.34404684004473,1.5151515151515014,0.7333333333333333,True,C=Cc1cc(-c2ccc3ncc(N4CCOCC4)nc3c2)ccc1NS(=O)(=O)N(C)C
ChemSpacE extreme-SVM,BertzCT,35,maximize,0.6,100,2,True,109.34404684004473,1.5151515151515014,0.7333333333333333,True,C=Cc1cc(-c2ccc3ncc(N4CCOCC4)nc3c2)ccc1NS(=O)(=O)N(C)C
ChemSpacE extreme-SVM,BertzCT,35,minimize,0.0,100,100,True,1072.5914085132597,-95.45454545454545,0.0392156862745098,,CCC
ChemSpacE extreme-SVM,BertzCT,35,minimize,0.2,100,3,True,158.92671784672598,-1.5151515151515298,0.6031746031746031,False,CN(C)S(=O)(=O)NC=CC=Cc1ccc2ncc(N3CCOCC3)nc2c1
ChemSpacE extreme-SVM,BertzCT,35,minimize,0.4,100,2,True,158.92671784672598,-1.5151515151515298,0.6031746031746031,False,CN(C)S(=O)(=O)NC=CC=Cc1ccc2ncc(N3CCOCC3)nc2c1
ChemSpacE extreme-SVM,BertzCT,35,minimize,0.6,100,2,True,158.92671784672598,-1.5151515151515298,0.6031746031746031,False,CN(C)S(=O)(=O)NC=CC=Cc1ccc2ncc(N3CCOCC3)nc2c1
ChemSpacE extreme-SVM,BertzCT,36,maximize,0.0,100,85,True,11431.629557702596,28.787878787878782,0.0,,C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=CC=C=C=C=C=C=C=C=C=C=C=C=C=C=C=CN=CN=C=C=C=C=CN=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=CN=C=C=C=C=C=CN=C=C=CN=C=C=C=C=C=C=C=CN=C=C
ChemSpacE extreme-SVM,BertzCT,36,maximize,0.2,100,0,False,,,,,
ChemSpacE extreme-SVM,BertzCT,36,maximize,0.4,100,0,False,,,,,
ChemSpacE extreme-SVM,BertzCT,36,maximize,0.6,100,0,False,,,,,
ChemSpacE extreme-SVM,BertzCT,36,minimize,0.0,100,85,True,834.8668573563044,-128.78787878787878,0.0204081632653061,,CCC
ChemSpacE extreme-SVM,BertzCT,36,minimize,0.2,100,0,False,,,,,
ChemSpacE extreme-SVM,BertzCT,36,minimize,0.4,100,0,False,,,,,
ChemSpacE extreme-SVM,BertzCT,36,minimize,0.6,100,0,False,,,,,
ChemSpacE extreme-SVM,BertzCT,37,maximize,0.0,100,99,True,12165.255080221212,40.90909090909091,0.0,,C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=CC=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C
ChemSpacE extreme-SVM,BertzCT,37,maximize,0.2,100,3,True,246.8531381825296,4.5454545454545325,0.2365591397849462,False,CC(C)(C)OC(=O)NCCC1=CC(Cc2ccccc2)C2=C[SH](CCNC=CC#N)C1=N2
ChemSpacE extreme-SVM,BertzCT,37,maximize,0.4,100,1,False,-80.15167355200583,-1.5151515151515298,0.484375,False,CC(C)(C)OC(=O)NCCCc1nc(CCc2ccccc2)cs1
ChemSpacE extreme-SVM,BertzCT,37,maximize,0.6,100,0,False,,,,,
ChemSpacE extreme-SVM,BertzCT,37,minimize,0.0,100,99,True,687.1395830560557,-95.45454545454545,0.0392156862745098,,CCC
ChemSpacE extreme-SVM,BertzCT,37,minimize,0.2,100,3,True,543.2281125495264,-4.545454545454561,0.3461538461538461,False,CC(C)(C)OC(=O)N1CCC1
ChemSpacE extreme-SVM,BertzCT,37,minimize,0.4,100,1,True,80.15167355200583,-1.5151515151515298,0.484375,False,CC(C)(C)OC(=O)NCCCc1nc(CCc2ccccc2)cs1
ChemSpacE extreme-SVM,BertzCT,37,minimize,0.6,100,0,False,,,,,
ChemSpacE extreme-SVM,BertzCT,38,maximize,0.0,100,98,True,11468.206354449789,34.848484848484844,0.0,,C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=CC=C=C=C=C=C=C=C=C=C=C=C=C=C=C
ChemSpacE extreme-SVM,BertzCT,38,maximize,0.2,100,1,False,-70.04263767894196,4.5454545454545325,0.2816901408450704,False,COC[C@H]1[CH]C[C](CC[C@H]2[CH]CCc3cc(OC)ccc32)C1
ChemSpacE extreme-SVM,BertzCT,38,maximize,0.4,100,0,False,,,,,
ChemSpacE extreme-SVM,BertzCT,38,maximize,0.6,100,0,False,,,,,
ChemSpacE extreme-SVM,BertzCT,38,minimize,0.0,100,98,True,542.9693340915088,-107.57575757575758,0.0208333333333333,,CCC
ChemSpacE extreme-SVM,BertzCT,38,minimize,0.2,100,1,True,70.04263767894196,4.5454545454545325,0.2816901408450704,False,COC[C@H]1[CH]C[C](CC[C@H]2[CH]CCc3cc(OC)ccc32)C1
ChemSpacE extreme-SVM,BertzCT,38,minimize,0.4,100,0,False,,,,,
ChemSpacE extreme-SVM,BertzCT,38,minimize,0.6,100,0,False,,,,,
ChemSpacE extreme-SVM,BertzCT,39,maximize,0.0,100,98,True,12021.596474799144,43.93939393939394,0.0196078431372549,,C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=CC(=C=C=C=C=C=C=C=C=C=C=C=C=C=C)C=C=C=C=C=C=C=C=C=C=C=C=C
ChemSpacE extreme-SVM,BertzCT,39,maximize,0.2,100,2,True,760.2599200779287,4.5454545454545325,0.3188405797101449,False,C=Cc1coc(=O)cc1C=CNS(=O)(=O)N1C(=O)COc2c(C(C)=O)cccc21
ChemSpacE extreme-SVM,BertzCT,39,maximize,0.4,100,0,False,,,,,
ChemSpacE extreme-SVM,BertzCT,39,maximize,0.6,100,0,False,,,,,
ChemSpacE extreme-SVM,BertzCT,39,minimize,0.0,100,98,True,396.499379292522,-104.54545454545455,0.0285714285714285,,CCC
ChemSpacE extreme-SVM,BertzCT,39,minimize,0.2,100,2,True,25.119749623899335,7.575757575757564,0.2040816326530612,False,N=C1COc2ccccc2CC(=O)C1
ChemSpacE extreme-SVM,BertzCT,39,minimize,0.4,100,0,False,,,,,
ChemSpacE extreme-SVM,BertzCT,39,minimize,0.6,100,0,False,,,,,
ChemSpacE extreme-SVM,BertzCT,40,maximize,0.0,100,99,True,12000.726781499954,40.90909090909091,0.0,,C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=CC(=C=C=C=C=C=C=C=C=C=C=C=C=C)C=C=C=C=C=C=C=C=C=C=C=C=C
ChemSpacE extreme-SVM,BertzCT,40,maximize,0.2,100,2,True,716.073679566801,4.5454545454545325,0.3150684931506849,False,CCC=COC(=O)c1cc(Cl)ccc1C1=C2CC(=O)N(CCCCl)c3cc(C)c1cc32
ChemSpacE extreme-SVM,BertzCT,40,maximize,0.4,100,1,True,322.52907461206894,1.5151515151515014,0.45,False,C=CC(C)=CC(=O)C=C1CC(=O)N(CCCCl)c2cc(C)ccc21
ChemSpacE extreme-SVM,BertzCT,40,maximize,0.6,100,0,False,,,,,
ChemSpacE extreme-SVM,BertzCT,40,minimize,0.0,100,99,True,387.0248257561691,-89.39393939393939,0.054054054054054,,CCC
ChemSpacE extreme-SVM,BertzCT,40,minimize,0.2,100,2,False,-322.52907461206894,1.5151515151515014,0.45,False,C=CC(C)=CC(=O)C=C1CC(=O)N(CCCCl)c2cc(C)ccc21
ChemSpacE extreme-SVM,BertzCT,40,minimize,0.4,100,1,False,-322.52907461206894,1.5151515151515014,0.45,False,C=CC(C)=CC(=O)C=C1CC(=O)N(CCCCl)c2cc(C)ccc21
ChemSpacE extreme-SVM,BertzCT,40,minimize,0.6,100,0,False,,,,,
ChemSpacE extreme-SVM,BertzCT,41,maximize,0.0,100,99,True,11642.162506011418,31.818181818181813,0.032258064516129,,C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=CC(=C=C=C=C=C=C=C=C=C=C=C=C)C=C=C=C=C=C=C=C=C=C=C=C=C
ChemSpacE extreme-SVM,BertzCT,41,maximize,0.2,100,3,True,379.3998206785391,4.5454545454545325,0.2409638554216867,False,Cc1c2ccc(c1F)C=CC(=O)C1CC3=CC(CC2C(=O)OC3)C(Oc2ccccc2)C1
ChemSpacE extreme-SVM,BertzCT,41,maximize,0.4,100,1,True,199.35096686790723,1.5151515151515014,0.59375,True,C=CC(C)=CC1CC(Oc2ccccc2)CCC1(C(=O)OC)c1cccc(F)c1C
ChemSpacE extreme-SVM,BertzCT,41,maximize,0.6,100,0,False,,,,,
ChemSpacE extreme-SVM,BertzCT,41,minimize,0.0,100,99,True,714.9584596487582,-113.63636363636364,0.0212765957446808,,CCC
ChemSpacE extreme-SVM,BertzCT,41,minimize,0.2,100,3,True,385.0109864437351,-4.545454545454561,0.2121212121212121,False,COC(=O)C1(O)C=CC(F)=C1CCCCCO
ChemSpacE extreme-SVM,BertzCT,41,minimize,0.4,100,1,False,-199.35096686790723,1.5151515151515014,0.59375,True,C=CC(C)=CC1CC(Oc2ccccc2)CCC1(C(=O)OC)c1cccc(F)c1C
ChemSpacE extreme-SVM,BertzCT,41,minimize,0.6,100,0,False,,,,,
ChemSpacE extreme-SVM,BertzCT,42,maximize,0.0,100,99,True,11234.412904642388,37.878787878787875,0.0181818181818181,,C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=CC=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=CC=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=CC=C=C=C=C=C=C=C=C=C=C=C=C=C=C
ChemSpacE extreme-SVM,BertzCT,42,maximize,0.2,100,2,True,404.3586683016249,4.5454545454545325,0.2716049382716049,False,CC(C)OC(=O)Nc1c(Br)cc2cc1N(c1ccccc1)C(=O)c1c(F)cc(C#N)cc1-2
ChemSpacE extreme-SVM,BertzCT,42,maximize,0.4,100,0,False,,,,,
ChemSpacE extreme-SVM,BertzCT,42,maximize,0.6,100,0,False,,,,,
ChemSpacE extreme-SVM,BertzCT,42,minimize,0.0,100,99,True,841.0725242405067,-77.27272727272728,0.0222222222222222,,CCC
ChemSpacE extreme-SVM,BertzCT,42,minimize,0.2,100,2,True,86.97936662834377,-1.5151515151515298,0.3968253968253968,False,CC(C)OC(=O)Nc1ccc(-c2cc(F)cc(C#N)c2)cc1Br
ChemSpacE extreme-SVM,BertzCT,42,minimize,0.4,100,0,False,,,,,
ChemSpacE extreme-SVM,BertzCT,42,minimize,0.6,100,0,False,,,,,
ChemSpacE extreme-SVM,BertzCT,43,maximize,0.0,100,96,True,11605.206736841055,46.96969696969697,0.0169491525423728,,C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=CC=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=CC(=C=C=C)C=C=C=C=C=C=C=C=CC=C=C=C=C=C=C=C=C=C=C=C=C
ChemSpacE extreme-SVM,BertzCT,43,maximize,0.2,100,1,False,-181.3499119684468,10.606060606060595,0.203125,False,CCOC(=O)CC=C1C=CNC=CC(=N)OC=C1
ChemSpacE extreme-SVM,BertzCT,43,maximize,0.4,100,0,False,,,,,
ChemSpacE extreme-SVM,BertzCT,43,maximize,0.6,100,0,False,,,,,
ChemSpacE extreme-SVM,BertzCT,43,minimize,0.0,100,96,True,581.1041595594359,-68.18181818181819,0.0789473684210526,,CCC
ChemSpacE extreme-SVM,BertzCT,43,minimize,0.2,100,1,True,181.3499119684468,10.606060606060595,0.203125,False,CCOC(=O)CC=C1C=CNC=CC(=N)OC=C1
ChemSpacE extreme-SVM,BertzCT,43,minimize,0.4,100,0,False,,,,,
ChemSpacE extreme-SVM,BertzCT,43,minimize,0.6,100,0,False,,,,,
ChemSpacE extreme-SVM,BertzCT,44,maximize,0.0,100,100,True,11135.90536204194,25.75757575757575,0.0,,C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=CC=C=C=C=C=C=C=C=C=C=C=C=C=C=C
ChemSpacE extreme-SVM,BertzCT,44,maximize,0.2,100,2,True,75.64388253305265,1.5151515151515014,0.6226415094339622,True,C=CC1CCc2cc(C(=O)c3cc(C(C)(C)C)c(O)c(C(C)(C)C)c3)c(OC)cc21
ChemSpacE extreme-SVM,BertzCT,44,maximize,0.4,100,2,True,75.64388253305265,1.5151515151515014,0.6226415094339622,True,C=CC1CCc2cc(C(=O)c3cc(C(C)(C)C)c(O)c(C(C)(C)C)c3)c(OC)cc21
ChemSpacE extreme-SVM,BertzCT,44,maximize,0.6,100,1,True,75.64388253305265,1.5151515151515014,0.6226415094339622,True,C=CC1CCc2cc(C(=O)c3cc(C(C)(C)C)c(O)c(C(C)(C)C)c3)c(OC)cc21
ChemSpacE extreme-SVM,BertzCT,44,minimize,0.0,100,100,True,875.2703264993577,-86.36363636363637,0.024390243902439,,CCC
ChemSpacE extreme-SVM,BertzCT,44,minimize,0.2,100,2,True,59.69256062439774,-1.5151515151515298,0.5490196078431373,False,CCCc1ccc(OC)c(C(=O)c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)c1
ChemSpacE extreme-SVM,BertzCT,44,minimize,0.4,100,2,True,59.69256062439774,-1.5151515151515298,0.5490196078431373,False,CCCc1ccc(OC)c(C(=O)c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)c1
ChemSpacE extreme-SVM,BertzCT,44,minimize,0.6,100,1,False,-75.64388253305265,1.5151515151515014,0.6226415094339622,True,C=CC1CCc2cc(C(=O)c3cc(C(C)(C)C)c(O)c(C(C)(C)C)c3)c(OC)cc21
ChemSpacE extreme-SVM,BertzCT,45,maximize,0.0,100,98,True,11328.657672449131,37.878787878787875,0.0,,C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=CC=C=C=C=C=C=C=C=C=CC=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=CC(=C=C=C=C=C=C=C=C=C=C=C=C=C=C)C=C=C=C=C=C=C=C=C=C=C=C=C
ChemSpacE extreme-SVM,BertzCT,45,maximize,0.2,100,1,False,-11.02741915034096,4.5454545454545325,0.2619047619047619,False,CCS(=O)(=O)NC=CC=CC1=Nc2ccc3c(c2)CN(CCCCO1)CC3
ChemSpacE extreme-SVM,BertzCT,45,maximize,0.4,100,0,False,,,,,
ChemSpacE extreme-SVM,BertzCT,45,maximize,0.6,100,0,False,,,,,
ChemSpacE extreme-SVM,BertzCT,45,minimize,0.0,100,98,True,822.6217448584681,-68.18181818181819,0.0588235294117647,,CCC
ChemSpacE extreme-SVM,BertzCT,45,minimize,0.2,100,1,True,11.02741915034096,4.5454545454545325,0.2619047619047619,False,CCS(=O)(=O)NC=CC=CC1=Nc2ccc3c(c2)CN(CCCCO1)CC3
